SVI_ID,Image Name,Content,Language,Language-full,Longitude,Latitude,Category,full_stree,l_zip,post_type,NTAName
164,,,,,-73.98968231,40.73942934,,BROADWAY,10010,,Midtown South-Flatiron-Union Square
165,one way sign_165E_.jpg;street name sign_165E_.jpg;street name sign_165E_2.jpg,ONE WAY;Broadway;E 20 St;ONE WAY;Broadway;E 20 St,en;en;en,English;English;English;English;English;English,-73.98971821,40.73929545,one way sign;street name sign;street name sign;one way sign;street name sign;street name sign,BROADWAY,10010,,Midtown South-Flatiron-Union Square
166,one way sign_166E_.jpg,ONE WAY;ONE WAY,en,English;English,-73.9897545,40.73916161,one way sign;one way sign,BROADWAY,10010,,Midtown South-Flatiron-Union Square
167,brand sign_167E_.jpg,QUINOX;QUINOX,en,English;English,-73.98979415,40.73902832,brand sign;brand sign,BROADWAY,10003,,Midtown South-Flatiron-Union Square
168,brand sign_168E_.jpg;brand sign_168E_2.jpg,EQUINOX;EQUINOX www;EQUINOX;EQUINOX www,en;en,English;English;English;English,-73.98983379,40.73889504,brand sign;brand sign;brand sign;brand sign,BROADWAY,10003,,Midtown South-Flatiron-Union Square
169,building information sign_169E_.jpg,893 BROADWAY;893 BROADWAY,en,English;English,-73.98987344,40.73876175,building information sign;building information sign,BROADWAY,10003,,Midtown South-Flatiron-Union Square
170,street name sign_170E_.jpg;parking regulation sign_170E_.jpg;one way sign_170E_.jpg,Broadway 289;mad 35;ONE WAY;Broadway 289;mad 35;ONE WAY,en;en;en,English;English;English;English;English;English,-73.98991308,40.73862846,street name sign;parking regulation sign;one way sign;street name sign;parking regulation sign;one way sign,BROADWAY,10003,,Midtown South-Flatiron-Union Square
171,,,,,-73.98995272,40.73849517,,BROADWAY,10003,,Midtown South-Flatiron-Union Square
172,,,,,-73.98998894,40.73836132,,BROADWAY,10003,,Midtown South-Flatiron-Union Square
173,,,,,-73.9900251,40.73822746,,BROADWAY,10003,,Midtown South-Flatiron-Union Square
174,building information sign_174E_.jpg,873 BROADWAY WHEY ENTRANCE &;873 BROADWAY WHEY ENTRANCE &,en,English;English,-73.99006126,40.7380936,building information sign;building information sign,BROADWAY,10003,,Midtown South-Flatiron-Union Square
175,brand sign_175E_2.jpg,st Down;st Down,en,English;English,-73.99009742,40.73795974,brand sign;brand sign,BROADWAY,10003,,Midtown South-Flatiron-Union Square
176,,,,,-73.99013358,40.73782588,,BROADWAY,10003,,Midtown South-Flatiron-Union Square
177,street name sign_177E_.jpg;one way sign_177E_.jpg,E 18 St;ONE WAY;E 18 St;ONE WAY,en;en,English;English;English;English,-73.99000693,40.73774906,street name sign;one way sign;street name sign;one way sign,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
178,brand sign_178E_.jpg;brand sign_178E_2.jpg,juice GENERATION;juice GENERATION;juice GENERATION;juice GENERATION,en;en,English;English;English;English,-73.98984968,40.73768296,brand sign;brand sign;brand sign;brand sign,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
179,,,,,-73.98969243,40.73761686,,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
180,,,,,-73.98953518,40.73755076,,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
181,,,,,-73.98937793,40.73748466,,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
182,,,,,-73.98922068,40.73741857,,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
183,parking regulation sign_183E_2.jpg;parking regulation sign_183E_.jpg,NO STANDING Anytime 13 COMMERCIAL VEHICLES ONLY Medes- ENER Z 105211P;NO STANDING Anytime;NO STANDING Anytime 13 COMMERCIAL VEHICLES ONLY Medes- ENER Z 105211P;NO STANDING Anytime,en;en,English;English;English;English,-73.98906343,40.73735247,parking regulation sign;parking regulation sign;parking regulation sign;parking regulation sign,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
184,,,,,-73.98890618,40.73728637,,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
185,one way sign_185E_.jpg,ONE WAY You;ONE WAY You,en,English;English,-73.98874893,40.73722027,one way sign;one way sign,E  18 ST,10003,ST,Midtown South-Flatiron-Union Square
186,,,,,-73.98864989,40.73714149,,PARK AVE S,10003,AVE,Midtown South-Flatiron-Union Square
187,,,,,-73.98873727,40.73702208,,PARK AVE S,10003,AVE,Midtown South-Flatiron-Union Square
188,,,,,-73.98882465,40.73690267,,PARK AVE S,10003,AVE,Midtown South-Flatiron-Union Square
189,brand sign_189E_.jpg,THE RED DOO;THE RED DOO,en,English;English,-73.98891203,40.73678326,brand sign;brand sign,PARK AVE S,10003,AVE,Midtown South-Flatiron-Union Square
190,parking regulation sign_190E_.jpg;street name sign_190E_.jpg;scaffold sign_190E_.jpg,STANDING ON ayin;Park Avenue 102 South;PARTNERS REAL ESTATE vel of;STANDING ON ayin;Park Avenue 102 South;PARTNERS REAL ESTATE vel of,en;en;en,English;English;English;English;English;English,-73.9889994,40.73666385,parking regulation sign;street name sign;scaffold sign;parking regulation sign;street name sign;scaffold sign,PARK AVE S,10003,AVE,Midtown South-Flatiron-Union Square
191,,,,,-73.98908703,40.73654454,,PARK AVE S,10003,AVE,Midtown South-Flatiron-Union Square
192,,,,,-73.98917551,40.73642561,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
193,brand sign_193E_.jpg,GROW;GROW,en,English;English,-73.98926399,40.73630667,brand sign;brand sign,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
194,,,,,-73.98935247,40.73618773,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
195,,,,,-73.98944095,40.73606879,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
196,,,,,-73.98952986,40.73595003,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
197,,,,,-73.98961934,40.73583152,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
198,,,,,-73.98970881,40.73571302,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
199,,,,,-73.98979829,40.73559451,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
200,,,,,-73.98988777,40.735476,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
201,one way sign_201E_.jpg;street name sign_201E_.jpg,ONE WAY 89%;Union Squar;ONE WAY 89%;Union Squar,en;en,English;English;English;English,-73.98997981,40.73535899,one way sign;street name sign;one way sign;street name sign,E  15 ST,10003,ST,Midtown South-Flatiron-Union Square
202,,,,,-73.99010718,40.73526261,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
203,,,,,-73.99023456,40.73516622,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
204,,,,,-73.99036193,40.73506984,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
205,,,,,-73.99048931,40.73497346,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
206,,,,,-73.99061668,40.73487708,,UNION SQ E,10003,SQ,Midtown South-Flatiron-Union Square
207,one way sign_207E_.jpg;brand sign_207E_.jpg;street name sign_207E_2.jpg;street name sign_207E_3.jpg,P ONE WAY;ital One Bank;Broadway;BROADWAY;P ONE WAY;ital One Bank;Broadway;BROADWAY,en;en;en;en,English;English;English;English;English;English;English;English,-73.99073772,40.73477809,one way sign;brand sign;street name sign;street name sign;one way sign;brand sign;street name sign;street name sign,BROADWAY,10003,,Greenwich Village
208,brand sign_208E_.jpg,Capital One Bar;Capital One Bar,en,English;English,-73.99077389,40.73464423,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
209,,,,,-73.99081006,40.73451036,,BROADWAY,10003,,Greenwich Village
210,brand sign_210E_.jpg,R CHOCOLATE;R CHOCOLATE,en,English;English,-73.99084624,40.73437649,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
211,,,,,-73.99088241,40.73424263,,BROADWAY,10003,,Greenwich Village
212,,,,,-73.99091858,40.73410876,,BROADWAY,10003,,Greenwich Village
213,brand sign_213E_.jpg,CHASE;CHASE,en,English;English,-73.99095438,40.73397484,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
214,,,,,-73.99098269,40.73383988,,BROADWAY,10003,,Greenwich Village
215,brand sign_215E_.jpg,Brow;Brow,en,English;English,-73.991011,40.73370492,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
216,brand sign_216E_2.jpg,COHEN'S Fashion Optical WE ARE OPEN;COHEN'S Fashion Optical WE ARE OPEN,en,English;English,-73.99103932,40.73356996,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
217,scaffold sign_217E_.jpg,821 BROAD (28 ***;821 BROAD (28 ***,en,English;English,-73.99106763,40.73343501,scaffold sign;scaffold sign,BROADWAY,10003,,Greenwich Village
218,,,,,-73.99109595,40.73330005,,BROADWAY,10003,,Greenwich Village
219,one way sign_219E_.jpg;one way sign_219E_2.jpg;building information sign_219E_.jpg,ON WAY;M ONE WAY;817 BROADWAY;ON WAY;M ONE WAY;817 BROADWAY,en;en;en,English;English;English;English;English;English,-73.99112516,40.7331652,one way sign;one way sign;building information sign;one way sign;one way sign;building information sign,BROADWAY,10003,,Greenwich Village
220,brand sign_220E_.jpg,ELEVEN ■;ELEVEN ■,en,English;English,-73.99115596,40.73303056,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
221,brand sign_221E_.jpg,7-ELEVEN;7-ELEVEN,en,English;English,-73.99118677,40.73289591,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
222,scaffold sign_222E_.jpg,SKYLINE RESTORATION INC. www..ch hog;SKYLINE RESTORATION INC. www..ch hog,en,English;English,-73.99121757,40.73276127,scaffold sign;scaffold sign,BROADWAY,10003,,Greenwich Village
223,scaffold sign_223E_.jpg,"67 East 17th Street, NYC CAFFRON CORP;67 East 17th Street, NYC CAFFRON CORP",en,English;English,-73.99124837,40.73262662,scaffold sign;scaffold sign,BROADWAY,10003,,Greenwich Village
224,,,,,-73.99127917,40.73249198,,BROADWAY,10003,,Greenwich Village
225,street name sign_225E_.jpg,BROADWAY;BROADWAY,en,English;English,-73.99131145,40.73235753,street name sign;street name sign,BROADWAY,10003,,Greenwich Village
226,brand sign_226E_2.jpg,HANSON FITNESS ONE ON ONE PERSONAL TRAINING;HANSON FITNESS ONE ON ONE PERSONAL TRAINING,en,English;English,-73.99134442,40.73222318,brand sign;brand sign,BROADWAY,10003,,Greenwich Village
227,,,,,-73.99137739,40.73208884,,BROADWAY,10003,,Greenwich Village
228,,,,,-73.99141036,40.73195449,,BROADWAY,10003,,Greenwich Village
229,one way sign_229E_2.jpg;one way sign_229E_.jpg,ONE WAY;ONE WAY;ONE WAY;ONE WAY,en;en,English;English;English;English,-73.99144334,40.73182014,one way sign;one way sign;one way sign;one way sign,BROADWAY,10003,,Greenwich Village
230,,,,,-73.99139307,40.73171577,,BROADWAY,10003,,Greenwich Village
231,,,,,-73.99123556,40.73165001,,E  10 ST,10003,ST,Greenwich Village
232,,,,,-73.99107806,40.73158426,,E  10 ST,10003,ST,Greenwich Village
233,,,,,-73.99092055,40.73151851,,E  10 ST,10003,ST,Greenwich Village
234,,,,,-73.99076305,40.73145276,,E  10 ST,10003,ST,Greenwich Village
235,,,,,-73.99060555,40.73138701,,E  10 ST,10003,ST,Greenwich Village
236,,,,,-73.99044804,40.73132125,,E  10 ST,10003,ST,Greenwich Village
237,,,,,-73.99029093,40.73125497,,E  10 ST,10003,ST,East Village
238,brand sign_238E_.jpg;parking regulation sign_238E_.jpg,DM RESTAURANT;Ⓡ entry MAN meters Are Not fect Above Times 21 Ter ded ting 9am-7gm Except;DM RESTAURANT;Ⓡ entry MAN meters Are Not fect Above Times 21 Ter ded ting 9am-7gm Except,en;en,English;English;English;English,-73.99013444,40.73118783,brand sign;parking regulation sign;brand sign;parking regulation sign,E  10 ST,10003,ST,East Village
239,,,,,-73.98997795,40.73112069,,E  10 ST,10003,ST,East Village
240,brand sign_240E_.jpg,Bites of A;Bites of A,en,English;English,-73.98982146,40.73105355,brand sign;brand sign,E  10 ST,10003,ST,East Village
241,,,,,-73.98966497,40.73098641,,E  10 ST,10003,ST,East Village
242,,,,,-73.98950848,40.73091926,,E  10 ST,10003,ST,East Village
243,,,,,-73.98935199,40.73085212,,E  10 ST,10003,ST,East Village
244,one way sign_244E_.jpg,ONE WAY;ONE WAY,en,English;English,-73.9891955,40.73078498,one way sign;one way sign,E  10 ST,10003,ST,East Village
245,,,,,-73.98906063,40.73071319,,3 AVE,10003,AVE,East Village
246,,,,,-73.98914776,40.73059367,,3 AVE,10003,AVE,East Village
247,brand sign_247E_.jpg,US SUPER STORES;US SUPER STORES,en,English;English,-73.9892349,40.73047414,brand sign;brand sign,3 AVE,10003,AVE,East Village
248,brand sign_248E_.jpg,RE;RE,en,English;English,-73.98932203,40.73035462,brand sign;brand sign,3 AVE,10003,AVE,East Village
249,,,,,-73.98940916,40.73023509,,3 AVE,10003,AVE,East Village
250,,,,,-73.98949617,40.73011552,,3 AVE,10003,AVE,East Village
251,one way sign_251E_.jpg,WAY;WAY,en,English;English,-73.98958268,40.72999573,one way sign;one way sign,3 AVE,10003,AVE,East Village
252,,,,,-73.98966918,40.72987594,,3 AVE,10003,AVE,East Village
253,,,,,-73.98975652,40.7297565,,3 AVE,10003,AVE,East Village
254,,,,,-73.98984417,40.72963719,,3 AVE,10003,AVE,East Village
255,street name sign_255E_.jpg,J2000);J2000),en,English;English,-73.98993126,40.72951765,street name sign;street name sign,3 AVE,10003,AVE,East Village
256,,,,,-73.99001712,40.7293976,,COOPER SQ,10003,SQ,East Village
257,,,,,-73.99010299,40.72927754,,COOPER SQ,10003,SQ,East Village
258,,,,,-73.99018885,40.72915748,,COOPER SQ,10003,SQ,East Village
259,,,,,-73.99027472,40.72903743,,COOPER SQ,10003,SQ,East Village
260,,,,,-73.99036115,40.72891761,,COOPER SQ,10003,SQ,East Village
261,,,,,-73.99045003,40.72879883,,COOPER SQ,10003,SQ,East Village
262,,,,,-73.99053892,40.72868005,,COOPER SQ,10003,SQ,East Village
263,brand sign_263E_.jpg,M P;M P,en,English;English,-73.9906278,40.72856127,brand sign;brand sign,COOPER SQ,10003,SQ,East Village
264,,,,,-73.99071668,40.72844249,,COOPER SQ,10003,SQ,East Village
265,,,,,-73.99080569,40.72832377,,E  6 ST,10003,ST,East Village
266,,,,,-73.99089505,40.72820519,,COOPER SQ,10003,SQ,East Village
267,,,,,-73.9909844,40.72808661,,COOPER SQ,10003,SQ,East Village
268,,,,,-73.99107375,40.72796804,,COOPER SQ,10003,SQ,East Village
269,brand sign_269E_.jpg,ONE WAY ANS;ONE WAY ANS,en,English;English,-73.9911631,40.72784946,brand sign;brand sign,COOPER SQ,10003,SQ,East Village
270,,,,,-73.9912447,40.72772816,,E  5 ST,10003,ST,Greenwich Village
271,,,,,-73.99130561,40.72759957,,COOPER SQ,10003,SQ,East Village
272,,,,,-73.99136652,40.72747098,,COOPER SQ,10003,SQ,East Village
273,,,,,-73.99142742,40.7273424,,COOPER SQ,10003,SQ,East Village
274,,,,,-73.99148833,40.72721381,,COOPER SQ,10003,SQ,East Village
275,,,,,-73.99154914,40.7270852,,E  4 ST,10003,ST,East Village
276,,,,,-73.99160865,40.72695623,,BOWERY,10012,,Greenwich Village
277,,,,,-73.99166815,40.72682727,,BOWERY,10012,,Greenwich Village
278,,,,,-73.99172766,40.7266983,,BOWERY,10012,,Greenwich Village
279,street name sign_279E_.jpg,12 Bowery;12 Bowery,en,English;English,-73.99178717,40.72656934,street name sign;street name sign,BOWERY,10012,,Greenwich Village
280,,,,,-73.99184668,40.72644037,,GREAT JONES ST,10012,ST,Greenwich Village
281,,,,,-73.99189655,40.72630911,,BOWERY,10012,,Greenwich Village
282,parking regulation sign_282E_.jpg,MESLED 66;MESLED 66,en,English;English,-73.99194425,40.72617733,parking regulation sign;parking regulation sign,BOWERY,10012,,Greenwich Village
283,,,,,-73.99199196,40.72604556,,BOWERY,10012,,Greenwich Village
284,,,,,-73.99203966,40.72591378,,BOWERY,10012,,Greenwich Village
285,,,,,-73.99208737,40.72578201,,BOWERY,10012,,Greenwich Village
286,,,,,-73.99213523,40.72565026,,BOND ST,10012,ST,Greenwich Village
287,,,,,-73.99218436,40.72551879,,BOWERY,10012,,Greenwich Village
288,brand sign_288E_.jpg;brand sign_288E_2.jpg,THINK COFFEE;IMPORTERS & ROASTERS;THINK COFFEE;IMPORTERS & ROASTERS,en;en,English;English;English;English,-73.99223348,40.72538731,brand sign;brand sign;brand sign;brand sign,BOWERY,10012,,Greenwich Village
289,,,,,-73.99228261,40.72525584,,BLEECKER ST,10012,ST,Greenwich Village
290,brand sign_290E_.jpg;brand sign_290E_2.jpg,RETAIL FOR LEASE 336 BOWERY WINICK WPS;212.792.2600 LEE BLOCK JEFF WINICK;RETAIL FOR LEASE 336 BOWERY WINICK WPS;212.792.2600 LEE BLOCK JEFF WINICK,en;en,English;English;English;English,-73.99233177,40.72512437,brand sign;brand sign;brand sign;brand sign,BOWERY,10012,,Greenwich Village
291,brand sign_291E_2.jpg;one way sign_291E_.jpg,ONE WAY;ONE WAY;ONE WAY;ONE WAY,en;en,English;English;English;English,-73.99238092,40.7249929,brand sign;one way sign;brand sign;one way sign,BOWERY,10012,,Greenwich Village
292,,,,,-73.99243007,40.72486143,,BOWERY,10012,,Greenwich Village
293,,,,,-73.99247921,40.72472996,,BOWERY,10012,,Greenwich Village
294,brand sign_294E_.jpg;brand sign_294E_3.jpg,Tables Lighting Olde Good Thi Architectural and Alter;800 506-1935 *800 229-6141 Exact Bagua.com Espresso Cappuccino MACHINES FALES SERVICE REPAIRS Escargas.com 300 Bowery MYCNY 012 Wide Virty Of COMMERCIAL & Home Use Machines;Tables Lighting Olde Good Thi Architectural and Alter;800 506-1935 *800 229-6141 Exact Bagua.com Espresso Cappuccino MACHINES FALES SERVICE REPAIRS Escargas.com 300 Bowery MYCNY 012 Wide Virty Of COMMERCIAL & Home Use Machines,en;en,English;English;English;English,-73.99252835,40.72459848,brand sign;brand sign;brand sign;brand sign,BOWERY,10012,,Greenwich Village
295,brand sign_295E_2.jpg;brand sign_295E_.jpg,EF REST SUPF;RESTAURANT;EF REST SUPF;RESTAURANT,en;en,English;English;English;English,-73.99257749,40.72446701,brand sign;brand sign;brand sign;brand sign,BOWERY,10012,,Greenwich Village
296,,,,,-73.99262663,40.72433554,,BOWERY,10012,,Greenwich Village
297,,,,,-73.99267575,40.72420406,,E  HOUSTON ST,10012,ST,Greenwich Village
298,,,,,-73.99272416,40.72407243,,E  HOUSTON ST,10012,ST,SoHo-Little Italy-Hudson Square
299,brand sign_299E_2.jpg,M MILESTON EQUITIES;M MILESTON EQUITIES,en,English;English,-73.9927698,40.72394023,brand sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
300,brand sign_300E_2.jpg,西亞人 R;西亞人 R,zh-TW,Chinese;Chinese,-73.99281545,40.72380803,brand sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
301,brand sign_301E_.jpg,RAINBOW KITCHEN SUPPLIES AN 272 Bowery Tel: 213-466-2845 Fax: 212-456-250;RAINBOW KITCHEN SUPPLIES AN 272 Bowery Tel: 213-466-2845 Fax: 212-456-250,en,English;English,-73.9928611,40.72367582,brand sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
302,brand sign_302E_2.jpg,BOWERY HOME SUPPLIES HARDWARE LUMBER BUILDING MATERIALS 270 BOWERY (212)505-0022 LUM CUT Sc;BOWERY HOME SUPPLIES HARDWARE LUMBER BUILDING MATERIALS 270 BOWERY (212)505-0022 LUM CUT Sc,en,English;English,-73.99290674,40.72354362,brand sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
303,brand sign_303E_3.jpg;brand sign_303E_4.jpg,22-128 E ROGER & SONS KITCHEN EQUIP CO. MFRS. OF FOOD SERVICE QUI CUSTOM MADE SHOW CASES;GLOBE SLICERS NEW Robuilt Parts SALES Service Repairs SLICING Machines Mixers Meat Grinders;22-128 E ROGER & SONS KITCHEN EQUIP CO. MFRS. OF FOOD SERVICE QUI CUSTOM MADE SHOW CASES;GLOBE SLICERS NEW Robuilt Parts SALES Service Repairs SLICING Machines Mixers Meat Grinders,en;en,English;English;English;English,-73.99295239,40.72341142,brand sign;brand sign;brand sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
304,,,,,-73.99299804,40.72327922,,BOWERY,10012,,SoHo-Little Italy-Hudson Square
305,,,,,-73.99304368,40.72314701,,BOWERY,10012,,SoHo-Little Italy-Hudson Square
306,brand sign_306E_.jpg,[solidcore];[solidcore],en,English;English,-73.99308933,40.72301481,brand sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
307,brand sign_307E_3.jpg;brand sign_307E_2.jpg;brand sign_307E_.jpg,&EQUIPMENT;LET SUPPLY;BOWERY MARITAL ARTS SUPPLES;&EQUIPMENT;LET SUPPLY;BOWERY MARITAL ARTS SUPPLES,en;en;en,English;English;English;English;English;English,-73.99313498,40.72288261,brand sign;brand sign;brand sign;brand sign;brand sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
308,brand sign_308E_.jpg;street name sign_308E_.jpg;brand sign_308E_2.jpg,EUIPMENT;Bowery;URMET SUPPLY ITER&EQUIPMENT;EUIPMENT;Bowery;URMET SUPPLY ITER&EQUIPMENT,en;en;en,English;English;English;English;English;English,-73.99318153,40.72275059,brand sign;street name sign;brand sign;brand sign;street name sign;brand sign,BOWERY,10012,,SoHo-Little Italy-Hudson Square
